File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000088.bin,3.702616833,834.337,65.1002,274.644,69.9259,0.021264153
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000089.bin,3.752960147,843.006,65.0553,268.694,70.0211,0.021618272
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000090.bin,3.759124843,827.61,65.1354,261.891,70.1324,0.02143549
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000091.bin,3.750246046,828.205,65.1323,264.03,70.0971,0.021610316
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000092.bin,3.765326,827.832,65.1342,263.836,70.1003,0.021750419
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000093.bin,3.738978671,832.188,65.1114,271.053,69.9831,0.021931817
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000094.bin,3.634943657,835.481,65.0943,268.145,70.0299,0.022109865
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000095.bin,3.609257242,830.113,65.1223,267.587,70.039,0.022145174
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000096.bin,3.558235133,837.256,65.0851,270.189,69.997,0.022409414
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000097.bin,3.54701049,838.656,65.0778,270.552,69.9911,0.022518178
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000098.bin,3.512305347,832.102,65.1119,270.075,69.9988,0.022477352
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000099.bin,3.512562286,832.282,65.1109,267.036,70.0479,0.02260655
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000100.bin,3.470311186,827.437,65.1363,260.328,70.1584,0.022627313
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000001.bin,3.998781959,828.554,65.1304,131.735,73.1166,0.023831661
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000002.bin,4.032092441,832.872,65.1079,129.383,73.1949,0.023916894
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000003.bin,3.977764669,836.2,65.0905,130.391,73.1611,0.024030888
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000004.bin,3.915339396,835.36,65.0949,125.796,73.317,0.024032712
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000005.bin,3.876269228,832.242,65.1111,121.715,73.4602,0.023983466
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000006.bin,3.869057039,828.996,65.1281,115.534,73.6865,0.023985177
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000007.bin,3.798696125,836.648,65.0882,111.849,73.8273,0.024158641
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000008.bin,3.747325224,832.158,65.1116,105.758,74.0705,0.024100732
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000009.bin,3.682482734,845.873,65.0406,106.586,74.0366,0.024420548
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000010.bin,3.666528113,833.615,65.104,102.377,74.2116,0.024224661
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000011.bin,3.744456321,838.257,65.0799,101.885,74.2325,0.02427442
